pairs,scores_lh_prev,coref_label,scores_r1_k1,scores_r0_k1,scores_r1_k0,scores_paired,scores_gpt,scores_llama
"('4764700daccd20ac56675f81f0c10b0e.b6.13', '4764700daccd20ac56675f81f0c10b0e.b15.4')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.b6.13', '4764700daccd20ac56675f81f0c10b0e.b21.5')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.b6.13', '4764700daccd20ac56675f81f0c10b0e.b3.18')",1,0,0,0,0,1,0,0
"('4764700daccd20ac56675f81f0c10b0e.b9.5', '473fecb2553c10b9bc938e06eb94db54.b3.22')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.b9.5', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.b9.5', '473fecb2553c10b9bc938e06eb94db54.b4.9')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.b9.5', '4764700daccd20ac56675f81f0c10b0e.b3.18')",1,0,0,0,0,1,0,1
"('4764700daccd20ac56675f81f0c10b0e.b9.5', '4764700daccd20ac56675f81f0c10b0e.b3.21')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.b9.7', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.b9.7', '4764700daccd20ac56675f81f0c10b0e.b3.18')",0,0,0,0,0,0,0,0
"('4764700daccd20ac56675f81f0c10b0e.t1.3', '473fecb2553c10b9bc938e06eb94db54.b1.11')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.3', '473fecb2553c10b9bc938e06eb94db54.b2.3')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.3', '473fecb2553c10b9bc938e06eb94db54.b3.21')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.3', '473fecb2553c10b9bc938e06eb94db54.b3.22')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.3', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.3', '473fecb2553c10b9bc938e06eb94db54.t1.12')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.3', '4764700daccd20ac56675f81f0c10b0e.b1.11')",0,0,0,0,0,0,1,1
"('4764700daccd20ac56675f81f0c10b0e.t1.3', '4764700daccd20ac56675f81f0c10b0e.b27.3')",0,0,0,0,0,0,1,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '473fecb2553c10b9bc938e06eb94db54.b1.11')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '473fecb2553c10b9bc938e06eb94db54.b1.13')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '473fecb2553c10b9bc938e06eb94db54.b2.3')",1,0,1,1,0,1,1,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '473fecb2553c10b9bc938e06eb94db54.b3.22')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '473fecb2553c10b9bc938e06eb94db54.b4.9')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '473fecb2553c10b9bc938e06eb94db54.b5.18')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '473fecb2553c10b9bc938e06eb94db54.t1.13')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '473fecb2553c10b9bc938e06eb94db54.t1.5')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '4764700daccd20ac56675f81f0c10b0e.b1.11')",0,0,0,0,0,0,1,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '4764700daccd20ac56675f81f0c10b0e.b1.13')",0,0,0,0,0,0,1,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '4764700daccd20ac56675f81f0c10b0e.b25.5')",0,0,0,0,0,0,0,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '4764700daccd20ac56675f81f0c10b0e.b27.3')",0,0,0,0,0,1,1,1
"('4764700daccd20ac56675f81f0c10b0e.t1.6', '4764700daccd20ac56675f81f0c10b0e.t1.3')",0,0,0,0,0,0,1,0
"('67992b766530b0afdba4a508f7f74b9f.b11.4', '473fecb2553c10b9bc938e06eb94db54.b1.11')",0,0,0,0,0,0,0,0
"('67992b766530b0afdba4a508f7f74b9f.b11.4', '473fecb2553c10b9bc938e06eb94db54.t1.12')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b11.4', '4764700daccd20ac56675f81f0c10b0e.b26.14')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b11.4', '4764700daccd20ac56675f81f0c10b0e.b27.3')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b2.24', '473fecb2553c10b9bc938e06eb94db54.b1.11')",0,0,0,0,0,0,1,0
"('67992b766530b0afdba4a508f7f74b9f.b2.24', '473fecb2553c10b9bc938e06eb94db54.b2.3')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.24', '473fecb2553c10b9bc938e06eb94db54.b3.21')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.24', '473fecb2553c10b9bc938e06eb94db54.b3.22')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b2.24', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b2.24', '473fecb2553c10b9bc938e06eb94db54.t1.12')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.24', '4764700daccd20ac56675f81f0c10b0e.b1.11')",0,0,0,0,0,0,1,0
"('67992b766530b0afdba4a508f7f74b9f.b2.24', '4764700daccd20ac56675f81f0c10b0e.t1.6')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.b1.13')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.b2.3')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.b3.21')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.b3.22')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.b4.9')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.b5.18')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.b5.2')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.t1.12')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.t1.13')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.t1.2')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '473fecb2553c10b9bc938e06eb94db54.t1.5')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '4764700daccd20ac56675f81f0c10b0e.b1.13')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '4764700daccd20ac56675f81f0c10b0e.t1.3')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '4764700daccd20ac56675f81f0c10b0e.t1.6')",0,0,0,0,0,0,0,0
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '67992b766530b0afdba4a508f7f74b9f.b11.4')",0,0,0,0,0,0,1,0
"('67992b766530b0afdba4a508f7f74b9f.b2.6', '67992b766530b0afdba4a508f7f74b9f.b2.24')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.8', '473fecb2553c10b9bc938e06eb94db54.b1.11')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.8', '473fecb2553c10b9bc938e06eb94db54.b2.3')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.8', '473fecb2553c10b9bc938e06eb94db54.b3.21')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b2.8', '473fecb2553c10b9bc938e06eb94db54.b3.22')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b2.8', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.8', '473fecb2553c10b9bc938e06eb94db54.b5.2')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b2.8', '473fecb2553c10b9bc938e06eb94db54.t1.12')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.8', '473fecb2553c10b9bc938e06eb94db54.t1.2')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.8', '4764700daccd20ac56675f81f0c10b0e.b1.11')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b2.8', '4764700daccd20ac56675f81f0c10b0e.t1.6')",0,0,0,0,0,0,1,0
"('67992b766530b0afdba4a508f7f74b9f.b2.8', '67992b766530b0afdba4a508f7f74b9f.b2.6')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '473fecb2553c10b9bc938e06eb94db54.b2.3')",1,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '473fecb2553c10b9bc938e06eb94db54.b3.22')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '473fecb2553c10b9bc938e06eb94db54.b4.9')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '4764700daccd20ac56675f81f0c10b0e.b1.11')",0,0,0,0,0,0,0,0
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '4764700daccd20ac56675f81f0c10b0e.b1.13')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '4764700daccd20ac56675f81f0c10b0e.b3.18')",1,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '4764700daccd20ac56675f81f0c10b0e.b3.21')",0,0,0,0,0,0,0,0
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '4764700daccd20ac56675f81f0c10b0e.t1.3')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '67992b766530b0afdba4a508f7f74b9f.b2.24')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '67992b766530b0afdba4a508f7f74b9f.b2.6')",0,0,0,0,0,0,1,0
"('67992b766530b0afdba4a508f7f74b9f.b4.8', '67992b766530b0afdba4a508f7f74b9f.b2.8')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '473fecb2553c10b9bc938e06eb94db54.b1.13')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '473fecb2553c10b9bc938e06eb94db54.b3.21')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '473fecb2553c10b9bc938e06eb94db54.b3.22')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '473fecb2553c10b9bc938e06eb94db54.b4.9')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '473fecb2553c10b9bc938e06eb94db54.b5.18')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '473fecb2553c10b9bc938e06eb94db54.b5.2')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '473fecb2553c10b9bc938e06eb94db54.t1.12')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '473fecb2553c10b9bc938e06eb94db54.t1.13')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '473fecb2553c10b9bc938e06eb94db54.t1.2')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '473fecb2553c10b9bc938e06eb94db54.t1.5')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '4764700daccd20ac56675f81f0c10b0e.b1.13')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '4764700daccd20ac56675f81f0c10b0e.b10.16')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '4764700daccd20ac56675f81f0c10b0e.b25.5')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '4764700daccd20ac56675f81f0c10b0e.b3.18')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '4764700daccd20ac56675f81f0c10b0e.b3.21')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '4764700daccd20ac56675f81f0c10b0e.b6.13')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '4764700daccd20ac56675f81f0c10b0e.t1.3')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '4764700daccd20ac56675f81f0c10b0e.t1.6')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '67992b766530b0afdba4a508f7f74b9f.b2.24')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '67992b766530b0afdba4a508f7f74b9f.b2.8')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b5.32', '67992b766530b0afdba4a508f7f74b9f.b4.8')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b6.11', '473fecb2553c10b9bc938e06eb94db54.b3.21')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b6.11', '473fecb2553c10b9bc938e06eb94db54.b3.22')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b6.11', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b6.11', '4764700daccd20ac56675f81f0c10b0e.b9.5')",0,0,0,0,0,0,0,0
"('67992b766530b0afdba4a508f7f74b9f.b7.21', '4764700daccd20ac56675f81f0c10b0e.b1.11')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b7.21', '4764700daccd20ac56675f81f0c10b0e.b1.13')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b7.21', '4764700daccd20ac56675f81f0c10b0e.b10.16')",1,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b7.21', '4764700daccd20ac56675f81f0c10b0e.b25.5')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b7.21', '4764700daccd20ac56675f81f0c10b0e.b3.21')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b7.21', '4764700daccd20ac56675f81f0c10b0e.b6.13')",1,0,0,0,0,1,0,1
"('67992b766530b0afdba4a508f7f74b9f.b7.21', '4764700daccd20ac56675f81f0c10b0e.t1.3')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b7.21', '4764700daccd20ac56675f81f0c10b0e.t1.6')",1,0,0,0,0,0,1,0
"('67992b766530b0afdba4a508f7f74b9f.b7.24', '473fecb2553c10b9bc938e06eb94db54.b2.3')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b7.24', '4764700daccd20ac56675f81f0c10b0e.b1.11')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b7.24', '4764700daccd20ac56675f81f0c10b0e.b1.13')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b7.24', '4764700daccd20ac56675f81f0c10b0e.b27.3')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b7.24', '4764700daccd20ac56675f81f0c10b0e.b3.18')",0,0,0,0,0,0,0,0
"('67992b766530b0afdba4a508f7f74b9f.b7.24', '4764700daccd20ac56675f81f0c10b0e.t1.6')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b7.24', '67992b766530b0afdba4a508f7f74b9f.b7.21')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.b9.12', '4764700daccd20ac56675f81f0c10b0e.b27.3')",1,0,0,0,0,1,1,1
"('67992b766530b0afdba4a508f7f74b9f.b9.12', '4764700daccd20ac56675f81f0c10b0e.b3.18')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.b9.12', '67992b766530b0afdba4a508f7f74b9f.b5.32')",0,0,0,0,0,0,0,0
"('67992b766530b0afdba4a508f7f74b9f.b9.12', '67992b766530b0afdba4a508f7f74b9f.b7.21')",1,0,0,0,0,0,0,0
"('67992b766530b0afdba4a508f7f74b9f.t1.5', '473fecb2553c10b9bc938e06eb94db54.b1.11')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.t1.5', '473fecb2553c10b9bc938e06eb94db54.b2.3')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.5', '473fecb2553c10b9bc938e06eb94db54.b3.21')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.5', '473fecb2553c10b9bc938e06eb94db54.b3.22')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.5', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.5', '473fecb2553c10b9bc938e06eb94db54.t1.12')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.5', '4764700daccd20ac56675f81f0c10b0e.b1.11')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.t1.5', '4764700daccd20ac56675f81f0c10b0e.t1.6')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.t1.5', '67992b766530b0afdba4a508f7f74b9f.b2.6')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.5', '67992b766530b0afdba4a508f7f74b9f.b4.8')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.t1.5', '67992b766530b0afdba4a508f7f74b9f.b5.32')",0,0,0,0,0,0,0,0
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.b1.11')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.b1.13')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.b3.21')",1,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.b3.22')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.b4.12')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.b4.9')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.b5.18')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.b5.2')",1,0,1,1,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.t1.12')",1,0,0,1,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.t1.13')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.t1.2')",1,0,0,1,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '473fecb2553c10b9bc938e06eb94db54.t1.5')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '4764700daccd20ac56675f81f0c10b0e.b1.11')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '4764700daccd20ac56675f81f0c10b0e.b1.13')",0,0,0,0,0,0,0,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '4764700daccd20ac56675f81f0c10b0e.t1.3')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '4764700daccd20ac56675f81f0c10b0e.t1.6')",1,0,0,1,0,1,0,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '67992b766530b0afdba4a508f7f74b9f.b11.4')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '67992b766530b0afdba4a508f7f74b9f.b2.24')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '67992b766530b0afdba4a508f7f74b9f.b2.6')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '67992b766530b0afdba4a508f7f74b9f.b2.8')",0,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '67992b766530b0afdba4a508f7f74b9f.b4.8')",1,0,0,0,0,0,1,1
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '67992b766530b0afdba4a508f7f74b9f.b5.32')",0,0,0,0,0,0,0,0
"('67992b766530b0afdba4a508f7f74b9f.t1.9', '67992b766530b0afdba4a508f7f74b9f.t1.5')",0,0,0,0,0,0,1,1
"('492a7204126c61398141dbc4bd8b5d10.b5.17', '492a7204126c61398141dbc4bd8b5d10.b2.7')",0,0,0,0,0,0,0,1
"('492a7204126c61398141dbc4bd8b5d10.b5.17', '492a7204126c61398141dbc4bd8b5d10.b5.15')",0,0,0,0,0,0,1,1
"('492a7204126c61398141dbc4bd8b5d10.b5.18', '492a7204126c61398141dbc4bd8b5d10.b2.21')",0,0,0,0,0,0,0,1
"('492a7204126c61398141dbc4bd8b5d10.b5.18', '492a7204126c61398141dbc4bd8b5d10.b2.7')",0,0,0,0,0,0,0,1
"('492a7204126c61398141dbc4bd8b5d10.b5.18', '492a7204126c61398141dbc4bd8b5d10.b3.20')",0,0,0,0,0,0,1,1
"('492a7204126c61398141dbc4bd8b5d10.b5.18', '492a7204126c61398141dbc4bd8b5d10.b5.15')",0,0,0,0,0,0,1,1
"('492a7204126c61398141dbc4bd8b5d10.b5.18', '492a7204126c61398141dbc4bd8b5d10.b5.17')",0,0,0,0,0,0,1,1
"('492a7204126c61398141dbc4bd8b5d10.t1.1', '492a7204126c61398141dbc4bd8b5d10.b5.18')",0,0,0,0,0,0,1,1
"('492a7204126c61398141dbc4bd8b5d10.t1.6', '492a7204126c61398141dbc4bd8b5d10.b5.17')",0,0,0,0,0,0,1,1
"('492a7204126c61398141dbc4bd8b5d10.t1.6', '492a7204126c61398141dbc4bd8b5d10.b5.18')",0,0,0,0,0,0,0,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b13.13', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b10.14')",0,0,0,0,0,0,0,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b13.13', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b11.15')",1,0,0,0,0,1,0,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b13.13', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b11.21')",1,0,0,0,0,1,0,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b14.0', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b10.14')",0,0,0,0,0,1,0,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b14.0', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b11.21')",0,0,0,0,0,1,0,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b22.7', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b19.12')",1,0,0,0,0,1,1,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b22.7', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b20.6')",1,0,1,0,0,0,1,0
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b26.9', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b14.0')",0,0,0,0,0,0,0,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b28.6', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b14.0')",0,0,0,0,0,0,0,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b3.12', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b14.0')",0,0,0,0,0,0,0,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b3.8', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b13.13')",0,0,0,0,0,0,0,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b3.8', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b14.0')",0,0,0,0,0,0,1,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b5.1', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b14.0')",0,0,0,0,0,0,1,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b5.1', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b19.12')",1,0,0,0,0,0,0,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b5.1', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b2.24')",0,0,0,0,0,0,1,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b5.1', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b20.6')",1,0,0,0,0,0,1,1
"('4dc1a52e0e239fd4c96b2d6c08aea9a8.b5.1', '4dc1a52e0e239fd4c96b2d6c08aea9a8.b23.18')",0,0,0,0,0,0,0,1
